fileId,orgin_fileId,title,url,keywords,description,source,author,date,year,domainName,websiteName,views,comments,likes,forwardings,language,area,title_in_article,news_category
text_8b9063f676444287e626dbd4279149a7.txt,8b9063f676444287e626dbd4279149a7,鲍里斯拟宣布英国10年内禁售燃油车！新能源车到底有多火？,http://baijiahao.baidu.com/s?id=1683430618454136403&wfr=spider&for=pc,,,,央视财经,2015/2/11,2015,baidu.com,百家号,,,,,zh,英国,,
text_e5a3f8163c596680e2fc6d544bc042ba.txt,e5a3f8163c596680e2fc6d544bc042ba,鲍里斯·约翰逊：森林和土地使用｜《联合国气候变化框架公约》第二十六次缔约方大会,http://baijiahao.baidu.com/s?id=1715403544866070783&wfr=spider&for=pc,,,中国绿发会,,2021/11/3,2021,baidu.com,百家号,,,,,zh,英国,,
text_1bde128726671c7e5bbe100bf2ecf6ee.txt,1bde128726671c7e5bbe100bf2ecf6ee,淘汰燃油车 英国放大招,https://www.bbtnews.com.cn/2021/1123/419980.shtml,北京商报 英国 燃油,淘汰燃油汽车，是英国减碳路线中的重要一步，2030年，则是英国售卖燃油车的最后期限。,北京商报,,2017/12/20,2017,bbtnews.com.cn,北京商报网,,,,,zh,英国,,
text_918985eb612946be2794c53a2cb450bb.txt,918985eb612946be2794c53a2cb450bb,英国成立氢能咨询委员会 并拨款1.39亿英镑支持天然气向氢能过渡 - 北极星氢能网,https://chuneng.bjx.com.cn/news/20200724/1091724.shtml,"氢能,氢燃料电池,氢储能",英国成立氢能咨询委员会 并拨款1.39亿英镑支持天然气向氢能过渡，7月22日，英国首相鲍里斯·约翰逊宣布，将提供3.5亿英镑用于减少英国重工业的排放并推动后新冠疫情时期的经济复苏，该笔资金将用于推动重工业，建筑，航空和运输业的脱碳化。（来源：微信公众号“车用氢能产业蓝皮书,车用氢能产业蓝皮书,北极星氢能网,2010/10/14,2010,bjx.com.cn,北极星,,,,,zh,英国,,
text_ea134bc07e1e891bc14e2baa45ac3320.txt,ea134bc07e1e891bc14e2baa45ac3320,苏格兰电力计划再投100亿英镑 用于太阳能、风能和电池储能等基础设施 -  北极星储能网,https://chuneng.bjx.com.cn/news/20201113/1115626.shtml,"电池储能,可再生能源,电源侧储能",苏格兰电力计划再投100亿英镑 用于太阳能、风能和电池储能等基础设施，据能源之声11月8日消息称，据据透露，苏格兰电力公司计划在未来五年内再投资100亿英镑用于英国的绿色能源。数周前，英国首相鲍里斯·约翰逊(BorisJohnson)宣布了用海上风能为英国所有家庭供电的宏伟计划。该公司周四,中国石化新闻网,北极星储能网,2020/11/12,2020,bjx.com.cn,北极星,,,,,zh,英国,,
text_ab312d1d297b6339399f277d85dfed7f.txt,ab312d1d297b6339399f277d85dfed7f,脱欧两个月 英国减排瞄准哪里？ - 北极星大气网,https://huanbao.bjx.com.cn/news/20200403/1060613.shtml,"碳排放,净零排放,碳减排",脱欧两个月 英国减排瞄准哪里？，4月2日，英国首相鲍里斯·约翰逊正处在自我隔离的第一周。目前，每天有专人负责将文件和食品送到唐宁街10号门口。同时，数名首相府办公厅工作人员也在进行自我隔离，首相顾问多米尼克·卡明斯（DominicCummings）也,中国环境报,北极星大气网,2021/12/9,2021,bjx.com.cn,北极星,,,,,zh,英国,,
text_befe08791c1e7afc82b86a4b6befa9fa.txt,befe08791c1e7afc82b86a4b6befa9fa,观察 | 世界经济遭遇短缺难题，欧盟围绕碳中和布局战略产业 - 丝路通,http://weixin.bricc.org.cn/Module_Think/ThinkPortal/ArticleDetail.aspx?aid=4348,行业热点,世界经济缘何遭遇短缺难题 在金融危机爆发后的10年里，世界经济的问题是缺乏开支。如今，随着各国政府刺激经济，消费者花钱大手大脚，支出又开始大幅增加。需求的激增如此强劲，以至于供应难以跟上。在通胀加剧令投资者担忧的情况下，21世纪10年代的供应过剩已经让位于经济短缺。 直接原因是新冠肺炎疫情。规模,,,2021/10/26,2021,bricc.org.cn,丝路通,95.0,,0.0,,zh,英国,,
text_a7d61f624afdbdc266b5efc0fb3df57a.txt,a7d61f624afdbdc266b5efc0fb3df57a,中美德日澳五国氢能发展模式解析 英国碳交易市场上线争议不断----能源与环境政策研究中心,http://www.ceep.cas.cn/mznyxw/202105/t20210525_640840.html,,,,,2017/1/1,2017,cas.cn,能源与环境政策研究中心,,,,,zh,英国,,
text_6f9526b6f3aa4cfb3e9fadd00d55f68c.txt,6f9526b6f3aa4cfb3e9fadd00d55f68c,英公布绿色工业革命10项计划，向可持续、绿色的未来转变,https://tech.china.com/article/20201120/20201120654639.html,英公布绿色工业革命10项计划，向可持续、绿色的未来转变,英国首相鲍里斯·约翰逊18日提出了一项宏大的绿色工业革命10项计划，该计划涵盖清洁能源、交通、自然和创新技术等领域，旨在推动英国在2050,科技日报,,2020/11/20,2020,china.com,中华网科技,,,,,zh,英国,,
text_2631394997da97a88875d1e4f604793a.txt,2631394997da97a88875d1e4f604793a,英国计划2035年碳排放比1990年减少78％ 将国际航空和航运排放纳入份额,https://tech.china.com/article/20210422/20210422758948.html,"英国计划2035年碳排放比1990年减少78％,将国际航空和航运排放纳入份额",英国政府20日公布的第六个碳预算宣布了其最新减排目标，即到2035年，二氧化碳排放量将比1990年的水平减少78%。同时，该预算首次将英国在国...,科技日报,,2021/4/22,2021,china.com,中华网科技,,,,,zh,英国,,
text_da798d332e3e045180cfb8dc33525be0.txt,da798d332e3e045180cfb8dc33525be0,中英两国气候变化专家的一封公开信,http://www.china.com.cn/opinion2020/2020-12/16/content_77017574.shtml,"国都,暴露度,巴黎协定,化石能源,燃煤电站",12月12日，国家主席习近平在气候雄心峰会上通过视频发表题为《继往开来，开启全球应对气候变化新征程》的重要讲话，宣布中国国家自主贡献一系列新举措。承认气候威胁的严重性，并为之做好准备——这将是我们从新冠肺炎疫情经历中可以获得的持久而积极的启示。,科技日报,,2020/12/16,2020,china.com.cn,中华网科技,,,,,zh,英国,,
text_9c9f4aff7a1cb4eb68d3f0097386883b.txt,9c9f4aff7a1cb4eb68d3f0097386883b,英国首相支持CCS和氢气10点计划,http://www.china-gases.com/article/item-3178.html,英国首相支持CCS和氢气10点计划,英国首相鲍里斯·约翰逊BorisJohnson于11月18日公布了他的120亿英镑10点计划，突显碳捕获和存储CCS和氢气将在一场绿色工业革命中发挥的重要作用。为了帮助英国在碳捕获、使用和存储CCUS方面走在全球前列，该计划提议额外提供2亿英镑的新资金，在本世纪20年代中期之前创建两个碳捕获集群，另外两个将在2030年之前创建。 用于碳捕获、使用和存储CCUS的新资本将总投资增加到10亿英镑，惠及那些行业特别难脱碳的地区，并支持至多5万个就业岗位。 如果成功，到2030年首相的碳捕获、使用和存储CCUS努力将减少1000万吨二...,,,2020/12/2,2020,china-gases.com,气体网,742.0,,,,zh,英国,,
text_fb849bef64b001d076747d63779ffd1e.txt,fb849bef64b001d076747d63779ffd1e,英国这个冬天有点“冷” 食品、汽油和电力均陷入困境 经济学家指出：走出困境需要时间 经济发展前景仍然乐观,http://gold.cnfol.com/caijingyaowen/20210925/29164062.shtml,,英国正在面临 真正寒冷的冬天 警告 因为食品和汽油极度短缺 电价飙涨 引发了英国陷入了不? 定性之中 英国首相鲍里斯约翰逊的发言人本周早些时候表示 英国不存在燃料短缺的问题 人们应该继续像往常一样购买天然气 他还称英国的食品供应链具有高度弹性 但承认该行业,FX168,,2021/9/25,2021,cnfol.com,黄金网,,0.0,1.0,,zh,英国,,
text_03b4f2b9c0032329be773b5adeec83b6.txt,03b4f2b9c0032329be773b5adeec83b6,英国将发展核能纳入“绿色工业革命10项计划”,https://www.cnnpn.cn/article/22224.html,核电，核能发电，核能利用，英国核电,2020年11月18日，英国首相鲍里斯·约翰逊(Boris Johnson)公布绿色工业革命10项计划，并称该计划有望成为实现净零排放目标的全球模板。该计划第3条提出，政府将致力于发展大型反应堆、小型堆(SMR)和先进堆(AMR)等各类先进核能技术，并计划投资5.25亿英镑(约合6.96亿美元)用于新一代小型堆和先进堆开发。,中国能源研究会核能专委会,,2020/11/24,2020,cnnpn.cn,中国核电网,,,,,zh,英国,,
text_2992245b5e0738ad9b1041dee0ae3e23.txt,2992245b5e0738ad9b1041dee0ae3e23,阿联酋和英国签署数十亿美元的清洁能源投资协议-中阿经贸促进专委会,http://www.cwtoca.com/as/22/2018,一带一路阿联酋,一带一路阿联酋,,,2021/4/28,2021,cwtoca.com,cwtoca,,,,,zh,英国,,
text_b19568350d0e86ff3b511a332d638acd.txt,b19568350d0e86ff3b511a332d638acd,英国公使衔参赞Kunal Khatri：英国重视对华绿色金融领域合作,https://finance.eastmoney.com/a/202001131355244069.html,"绿色金融,英国,公使衔,kunal,khatri,对华,领域,市场,成为,全球经济",推动全球经济可持续和包容性发展比以往任何时候都更加重要。目前可持续投资市场发展迅速，但是该行业需要应对理念提升、资金缺口等多方面挑战。在资本市场上，环境、社会和公司治理(ESG)已经成为越来越多投资者重视的投资理念。开发绿色金融产品也成为市场的迫切需求。,国际金融报,,2021/12/4,2021,eastmoney.com,东方财富网,,0.0,,,zh,英国,,
text_ad94213ddc5276cea2dceb3adb46e1fe.txt,ad94213ddc5276cea2dceb3adb46e1fe,英国首个纯电动汽车快充服务站正式开业-电子发烧友网,http://www.elecfans.com/d/1411236.html,"纯电动汽车,发动机,数据",据国外媒体报道，英国首个纯电动汽车快充服务站将于当地时间周一开业，是英国可再生能源开发商Gridserve与日立资本英国公司计划投资10亿英镑，在全英开设的100个快充服务站之一。,TechWeb.com.cn,艺艺子,2020/12/8,2020,elecfans.com,电子发烧友,921.0,0.0,0.0,,zh,英国,,
text_760da40a7b859baef7975b6d3463dc31.txt,760da40a7b859baef7975b6d3463dc31,英首相称十年内让每个家庭都用上风能；周二，英国首相鲍里斯·约翰逊在保守党线上会议宣布，十年之内让英国每个家庭都用上风能。他承诺将投入1.6亿英镑（合人民币约14亿元）升级建造涡轮机的港口和工厂。该计划预计创造2000个新岗位，并在2030年之前使英国的海上风电装机容量达到目前的四倍，增至40千兆瓦。（海外网）,https://news.fx678.com/202010071304042461.shtml,"汇通宏观快讯,工行外汇金银油,欧系货币,英镑,汇通宏观快讯,工行外汇金银油,欧系货币,英镑",英首相称十年内让每个家庭都用上风能； 周二，英国首相鲍里斯·约翰逊在保守党线上会议宣布，十年之内让英国每个家庭都用上风能。他承诺将投入1.6亿英镑（合人民币约14亿元）升级建造涡轮机的港口和工厂。该计划预计创造2000个新岗位，并在2030年之前使英国的海上风电装机容量达到目前的四倍，增至40千兆瓦。（海外网）,,,2020/10/7,2020,fx678.com,汇通财经,,0.0,0.0,,zh,英国,,
text_69c629add2ba8e7c73dfa09db728caf0.txt,69c629add2ba8e7c73dfa09db728caf0,全球投资峰会开幕英宣布近百亿英镑新能源投资；当地时间19日，全球投资峰会在英国伦敦开幕，全球200多家知名企业高管参会。英国首相鲍里斯·约翰逊在峰会开幕式上宣布了18项价值97亿英镑（约合873亿元人民币）的新能源投资交易。据了解，相关交易主要包括对风能和氢能、可持续住宅和碳捕获等领域的投资。约翰逊还表示，英国低碳行业的外国投资交易将创造约3万个工作岗位。他指出，投资者已经认识到“英国在增长和创新方面的巨大潜力”。（央视新闻）,https://news.fx678.com/202110191949232469.shtml,"汇通宏观快讯,汇通宏观快讯",全球投资峰会开幕英宣布近百亿英镑新能源投资； 当地时间19日，全球投资峰会在英国伦敦开幕，全球200多家知名企业高管参会。英国首相鲍里斯·约翰逊在峰会开幕式上宣布了18项价值97亿英镑（约合873亿元人民币）的新能源投资交易。据了解，相关交易主要包括对风能和氢能、可持续住宅和碳捕获等领域的投资。约翰逊还表示，英国低碳行业的外国投资交易将创造约3万个工作岗位。他指出，投资者已经认识到“英国在增长和创新方面的巨大潜力”。（央视新闻）,,,2021/10/19,2021,fx678.com,汇通财经,,0.0,0.0,,zh,英国,,
text_57af225e6082c2d4c0ed7c0c00781698.txt,57af225e6082c2d4c0ed7c0c00781698,加速电动车发展！英国将在2030年禁售燃油新车；①报道消息称，英国首相鲍里斯将于下周宣布，英国将在10年内禁售汽油和柴油车。今年2月，约翰逊曾经将禁售计划从2040年提前到2035年；②报道称，预计该计划将在2030年实现，但英国政府也会对混动插电汽车设定一个宽限期，该宽限期预计是2035年（智通财经网）,https://www.gold678.com/C/202011151323012070,"资讯,现货黄金,国际金融,财经资讯",,智通财经网,,2019/11/1,2019,gold678.com,汇金网,,,,,zh,英国,,
text_34d28f60294dd4bba242515d71fd44e2.txt,34d28f60294dd4bba242515d71fd44e2,英国首相发表回收评论 塑料行业和回收组织作出回应 - 慧正资讯,http://www.chem.hc360.com/detail/2545925,英国首相发表回收评论 塑料行业和回收组织作出回应、石化、能化、原油、石油、能源、天然气、乙烯、丙烯、树脂、pp、pe、pvc、工程塑料、改性塑料、通用塑料、塑料机械、塑料制品、模具、配件、塑料原材料、塑料助剂、注塑机、双螺杆挤出机、单螺杆挤出机、抗氧剂、增塑剂、弹性体、吹塑机、化塑指数、在线课堂、专家库、优料库、买化塑、智慧商铺,上周，英国首相鲍里斯·约翰逊在格拉斯哥举行的 COP26 国际气候变化峰会前召开的一次特别记者招待会上对 8-12 岁的听众说：“人们不应该回收利用塑料，而应该减少对塑料制品的消费。”由此引发英国塑料回收商及相关行业的强烈回应。,废塑料新观察,,2018/6/22,2018,hc360.com,慧正资讯,2291.0,,,,zh,英国,,
text_d08c6e4553155b9f065553416984c9f7.txt,d08c6e4553155b9f065553416984c9f7,英国首相鲍里斯视察伦敦电动车公司 试乘座驾竖大拇指夸赞,https://world.huanqiu.com/photo/2019-11/2948252.html,,当地时间2019年11月13日，英国西米德兰兹郡考文垂，英国首相鲍里斯-约翰逊访问伦敦电动车公司。,IC photo,,2019/11/29,2019,huanqiu.com,环球网,,,,,zh,英国,,
text_a08acf5b9ccd0753adab863ed907a986.txt,a08acf5b9ccd0753adab863ed907a986,加油站持续断油，英国的麻烦可能还不止这一样,https://3w.huanqiu.com/a/78fa3c/456RtCJl6Xi,"英国,脱欧,油荒,司机,英国政府,短缺,燃油,卡车司机",新华社记者韩岩摄英国《泰晤士报》4日报道，英国政府官员下令燃油企业优先应对伦敦等东南地区“激增”的燃油需求,新华社,,2021/10/9,2021,huanqiu.com,环球网,44.0,,,,zh,英国,,
text_c583753c238d95130bd0b6e11afb75e6.txt,c583753c238d95130bd0b6e11afb75e6,【全球投资峰会开幕英宣布近百亿英镑新能源投资】当地时间19日，全球投资峰会在英国伦敦开幕，全球200多家知名企业高管参会。英国首相鲍里斯·约翰逊在峰会开幕式上宣布了18项价值97亿英镑（约合873亿元人民币）的新能源投资交易。据了解，相关交易主要包括对风能和氢能、可持续住宅和碳捕获等领域的投资。约翰逊还表示，英国低碳行业的外国投资交易将创造约3万个工作岗位。他指出，投资者已经认识到“英国在增长和创新方面的巨大潜力”。（央视新闻） - 环球财经杂志官网,http://www.huanqiucaijing.cn/timeline/70367.html,,【全球投资峰会开幕英宣布近百亿英镑新能源投资】当地时间19日，全球投资峰会在英国伦敦开幕，全球200多家知名企业高管参会。英国首相鲍里斯·约翰逊在峰会开幕式上宣布了18项价值97亿英镑（约合873亿元人民币）的新能源投资交易。据了解，相关交易主要包括对风能和氢能、可持续住宅和碳捕获等领域的投资。约翰逊还表示，英国低碳行业的外国投资交易将创造约3万个工作岗位。他指出，投资者已经认识到“英国在增长和创...,央视新闻,,2021/10/19,2021,huanqiucaijing.cn,环球财经,,,,,zh,英国,,
text_fec155d1fbcfb85ef2c74c01bc411f45.txt,fec155d1fbcfb85ef2c74c01bc411f45,英国首相计划使用国家贷款帮助受困于天然气涨价的英国企业,https://finance.ifeng.com/c/8AHVt0bWQWb,英国首相 天然气 企业 英国,英国首相计划使用国家贷款帮助受困于天然气涨价的英国企业,同花顺金融研究中心,,2021/12/10,2021,ifeng.com,凤凰网财经,,,,,zh,英国,,
text_71815b40b79d57f1411f3dba10e1d101.txt,71815b40b79d57f1411f3dba10e1d101,英国首相上任三把火，第一把就给了海上风电！-国际风力发电网,http://wind.in-en.com/html/wind-2359095.shtml,"海上风电,风电项目,英国风电,国际风力发电网",英国首相上任三把火，第一把就给了海上风电！， 日前，新任英国首相鲍里斯约翰逊宣布，如果保守党在即将举行的大选中获胜，他会将2030年的海上风电目标从原来的30GW提高到40GW。 约翰逊提及海上风电的目...，国际风力发电网,欧洲海上风电,,2021/1/1,2021,in-en.com,国际风力发电网,,,,,zh,英国,,
text_d9399f67d3366291ed1343e6313af3a9.txt,d9399f67d3366291ed1343e6313af3a9,众说纷纭！2024年之前英国的电动汽车销量要超过传统燃油车-国际新能源网,http://newenergy.in-en.com/html/newenergy-2396234.shtml,电动汽车，插电式混合动力汽车，英国电动汽车行业,众说纷纭！2024年之前英国的电动汽车销量要超过传统燃油车，英国目前约1/4的汽车销量来自于插电式混合动力汽车。将燃油车禁售提前至2030年。英国的电动汽车销量需要在2024年之前超过传统燃油车。11月18日，英国首相鲍里斯...，国际新能源网,中国能源报,,2021/1/1,2021,in-en.com,国际新能源网,,,,,zh,英国,,
text_63af9c87f2294339c91bd374d7ab01ae.txt,63af9c87f2294339c91bd374d7ab01ae,英国将斥资1.6亿英镑提振海上风电产业，推进绿色工业革命,http://m.jsjnw.org/news/211231-1540.html,,英国将斥资1.6亿英镑提振海上风电产业，推进绿色工业革命-江苏省、南京市节能技术服务中心,,,2000/1/1,2000,jsjnw.org,江苏节能网,,,,,zh,英国,,
text_4b63f1a9af196866d9e9dc55924d6671.txt,4b63f1a9af196866d9e9dc55924d6671,英国在关键的储能电池技术之战中落后【钜大锂电】,http://www.juda.cn/news/128079.html,"储能,电池,英国,关键,技术,之战,落后,发布,时间,201",储能电池：英国在关键的技术之战中落后 发布时间：2019-08-30 16:00:43 关键词： 动力电池 锂电池 今年7月，英国首相鲍里斯约翰逊（Boris Johnson）在唐宁街10号的台阶上首次发表演讲时表示，为了减少碳排放和应对气候变化，英国在电池技术方面处于世界领先,,,2019/8/27,2019,juda.cn,钜大LARGE,733.0,,,,zh,英国,,
text_04c95e9ac4a074d4a4a52dcd55eda587.txt,04c95e9ac4a074d4a4a52dcd55eda587,COP26 全球森林砍伐承诺会拯救森林吗？|cop26|鲍里斯·约翰逊|格拉斯哥,https://xw.qq.com/cmsid/20211117A0BI5100?pgv_ref=baidutw,"cop26,鲍里斯·约翰逊,格拉斯哥,COP26",COP26 全球森林砍伐承诺会拯救森林吗？，本周宣布的多国承诺到 2030 年结束森林砍伐，从表面上看，似乎值得庆祝。但有人担心，该宣言可能是另一个空洞的承诺，如果不采取具体行动，森林砍伐将继续甚至加速。英国首相鲍里斯·约翰逊以可预见的热情迎……,,,2021/11/17,2021,qq.com,腾讯新闻,,,,,zh,英国,,
text_bfb1b777f9bb5792fd77df732296bbdd.txt,bfb1b777f9bb5792fd77df732296bbdd,演讲｜英国首相约翰逊在气候雄心峰会上的讲话|鲍里斯·约翰逊|温室气体,https://xw.qq.com/cmsid/20201215A0EDGB00?f=newdc,"鲍里斯·约翰逊,温室气体,演讲｜英国首相约翰逊在气候雄心峰会上的讲话",演讲｜英国首相约翰逊在气候雄心峰会上的讲话，英国首相鲍里斯·约翰逊12日在气候雄心峰会上宣布该国温室气体减排新目标，并表示英国将大力发展清洁能源，力争成为风能大国。为纪念应对气候变化《巴黎协定》达成5周年，联合国及有关国家12日以视频方式举行……,,,2020/12/15,2020,qq.com,腾讯新闻,,,,,zh,英国,,
text_cca4242b31e99e4e3260951cdc2a6e89.txt,cca4242b31e99e4e3260951cdc2a6e89,格拉斯哥气候峰会：全球领导人作出减少碳排放的承诺并签署历史性的协议|格拉斯哥|鲍里斯·约翰逊|联合国秘书长,https://xw.qq.com/cmsid/20211102A07CCS00?f=newdc,"格拉斯哥,鲍里斯·约翰逊,联合国秘书长,格拉斯哥气候峰会：全球领导人作出减少碳排放的承诺并签署历史性的协议",格拉斯哥气候峰会：全球领导人作出减少碳排放的承诺并签署历史性的协议，格拉斯哥气候峰会：全球领导人作出减少碳排放的承诺并签署历史性的协议共有120多位世界领导人出席为期两周的格拉斯哥气候峰会开幕式(盖蒂图像)Published On2021年11月2日在《联合国气候……,,,2021/11/2,2021,qq.com,腾讯新闻,,,,,zh,英国,,
text_59112895d9adfbeef96494aedb48a625.txt,59112895d9adfbeef96494aedb48a625,英拟到2030年底至少减排68％|鲍里斯·约翰逊|英国,https://xw.qq.com/cmsid/20201208a02a5700?adtag=baidutw,"鲍里斯·约翰逊,英国_时政,阿洛克·夏尔马,温室气体,英拟到2030年底至少减排68％",英拟到2030年底至少减排68％，据英国使馆新闻处最新消息，英国首相鲍里斯·约翰逊12月4日宣布了新的排放目标，与1990年水平相比，到2030年底英国将至少减少68%的温室气体排放。该目标旨在确保英国到2050年实现温室气体净零排……,,,2020/12/8,2020,qq.com,腾讯新闻,,,,,zh,英国,,
text_41c7fe92e0f468a24104f38675a0e0c1.txt,41c7fe92e0f468a24104f38675a0e0c1,英国公布2050战略！|鲍里斯|英国,https://xw.qq.com/cmsid/20211029A01D8V00,"鲍里斯,英国_时政,英国政府,英国公布2050战略！",英国公布2050战略！，当地时间19日，英国首相鲍里斯公布了“净零排放”战略，旨在大幅减少温室气体排放，到2050年实现净零排放。英国政府将该战略形容为“不仅仅是环境转型，也代表了重要的经济革命”。英国官员说，从化石燃料转……,,,2021/10/29,2021,qq.com,腾讯新闻,,,,,zh,英国,,
text_28164b75dac8803bde0d66172beca808.txt,28164b75dac8803bde0d66172beca808,英国计划在10年内禁售燃油车 会成为全球的风向标吗？|新能源汽车|英国政府|英国,https://xw.qq.com/cmsid/20201117A0EHUB00,"新能源汽车,英国政府,英国_汽车,燃油车,鲍里斯·约翰逊,英国计划在10年内禁售燃油车",英国计划在10年内禁售燃油车 会成为全球的风向标吗？，央广网北京11月17日消息（记者李思默）据中央广播电视总台中国之声《新闻晚高峰》报道，随着新能源汽车的保有量不断上升，全球车企纷纷布局新能源，而关于燃油车的未来，也牵动着车迷们的心。近日，英国《金融……,,,2020/11/17,2020,qq.com,腾讯新闻,,,,,zh,英国,,
text_bc64ba3f19c6bfcbe5cc6d4082d80113.txt,bc64ba3f19c6bfcbe5cc6d4082d80113,让世界各国电网连起来？能源危机下，英印推出跨国电网倡议|印度,https://xw.qq.com/cmsid/20211103A09TQU00?pgv_ref=baidutw,"印度_时政,碳排放,鲍里斯·约翰逊,英国_时政,英印,让世界各国电网连起来？能源危机下",让世界各国电网连起来？能源危机下，英印推出跨国电网倡议，日前，全球多个国家和地区出现了能源价格上涨、能源供应紧张，引发各界对“能源危机”的关注。据外媒报道，在11月2日的联合国气候变化大会上（COP26），英国和印度推出了世界各国电网连接计划，以加速推进……,,,2021/11/3,2021,qq.com,腾讯新闻,,,,,zh,英国,,
text_a39a1639b399f3d403799b0e7bd7a71e.txt,a39a1639b399f3d403799b0e7bd7a71e,科学网—英国2030年禁售汽油柴油车,https://news.sciencenet.cn/sbhtmlnews/2020/11/358904.shtm,,,中国科学报,,2020/11/1,2020,sciencenet.cn,科学网,,,,,zh,英国,,
text_e409b4a7a71a71e08b42e3fa40cd31f5.txt,e409b4a7a71a71e08b42e3fa40cd31f5,新能源汽车市场动力十足，“零碳”的未来还会远吗？,https://t.cj.sina.com.cn/articles/view/5798727514/159a18f5a00100uk8o,"财经头条,财经新闻,投资价值",近日，第三届世界新能源汽车大会在海南国际会展中心召开。大会期间，英国驻华大使馆、英国国际贸易部和中国汽车工程学会联合举办了中英交通领域碳中和...,艾问,,2019/1/1,2019,sina.com.cn,新浪财经头条,,,,,zh,英国,,
text_ef421100e29147e971e7c92ee6a7c4f0.txt,ef421100e29147e971e7c92ee6a7c4f0,英国太阳能产业的发展潜力-索比光伏网,https://news.solarbe.com/202012/01/332688.html,"英国太阳能产业的发展潜力,海外光伏市场,清洁能源,英国光伏市场",与英国太阳能行业相关的一些关键问题将英国政府未来几个月的发展计划中占据重要地位。首先，正如英国首相在10月份的讲话所表明的那样，关注国家如何应对气候变化和实现净零排放的必要性将变得更加突出。而实现净零排,索比光伏网,,2019/3/26,2019,solarbe.com,索比光伏网,,,,,zh,英国,,
text_d062d1b18d99dd7ff973361e370a5559.txt,d062d1b18d99dd7ff973361e370a5559,英国推动绿色发展是化学工业走向低碳化的一步,https://www.sumibuy.com/subject/detail/24243.html,化学工业,贸易机构化学工业协会（CIA）说，英国政府近期宣布的一揽子绿色投资计划是该国工业部门低碳化迈出的一步。英国首相鲍里斯·约翰逊上周公布了“绿色工业革命”计划，国家将投入120亿英镑资金，用于壮大海上风电,中塑在线,,2020/11/23,2020,sumibuy.com,塑米城,,,,,zh,英国,,
text_307b57528856f8775fd2a870540a9a2c.txt,307b57528856f8775fd2a870540a9a2c,鲍里斯·约翰逊面临确保英国经济绿色复苏的压力,http://www.tanjiaoyi.com/article-31479-1.html,"鲍里斯·约翰逊面临确保英国经济绿色复苏的压力,应对气候变化,碳排放权,碳排放交易,碳价格实时行情",鲍里斯·约翰逊面临确保英国经济绿色复苏的压力，环保组织和威尔士亲王呼吁英国政府在推动新冠疫情后的经济复苏时优先考虑低碳解决方案。 环保活动组织呼吁通过经济刺激方案推动英国未来低碳转型，随着威尔士亲王加入对绿色复苏的倡议，鲍里斯·约翰逊（Boris Joh ...,英国卫报,,2014/1/1,2014,tanjiaoyi.com,碳交易网,,0.0,,,zh,英国,,
text_fbdcb616274b1f20865ebaa53d326ef3.txt,fbdcb616274b1f20865ebaa53d326ef3,英国首相再访伦敦电动汽车工厂  点赞TX引领英国“绿色工业革命” - 封面新闻,http://www.thecover.cn/video/3007166,,,封面新闻,,2019/11/15,2019,thecover.cn,封面新闻,35569.0,,,,zh,英国,,
text_3fccd324931449c6c9f8599397de741c.txt,3fccd324931449c6c9f8599397de741c,英国核能消退海上风能扩张，但海上风电挑战实际上比预期大得多-贤集网,https://www.xianjichina.com/news/details_273222.html,"核能,海上风能",英国约16%的电力来自核电，由于近期的核能更新换代问题，一些电厂旧堆都会于近期关闭，英国政 府一直对此保持沉默。英国又以其独特地理优势——海岸线长、风速高、海床深度浅等——发展海上风电，成为全球最大海上风电国，总装机量达8 GW。,嘿嘿能源heypower， 海洋能源与工程资讯平台,,2021/7/9,2021,xianjichina.com,贤集网,,0.0,0.0,,zh,英国,,
text_6707795db6036ee02b7432197103832b.txt,6707795db6036ee02b7432197103832b,英国公布促进氢能、电动汽车和碳捕集新的净零排放计划-贤集网,https://www.xianjichina.com/special/detail_463258.html,汽车，电动汽车，充电器，充电,英国首相鲍里斯?约翰逊日前公布了一项10点计划，以使该国迈向2050年净零目标。其承诺是加速电动汽车的推出和新的氢能目标。,,,2020/11/19,2020,xianjichina.com,贤集网,,0.0,0.0,,zh,英国,,
text_f7fb89efe2105f30edb736ac23b39519.txt,f7fb89efe2105f30edb736ac23b39519,英国首相鲍里斯·约翰逊再次走访吉利伦敦电动汽车绿色工厂-贤集网,https://www.xianjichina.com/news/details_170265.html,"吉利汽车,电动汽车",近日，英国首相鲍里斯·约翰逊一行考察了吉利控股集团位于英国考文垂安斯蒂的伦敦电动汽车（以下简称LEVC）绿色工厂。,华龙网,,2019/11/15,2019,xianjichina.com,贤集网,,0.0,0.0,,zh,英国,,
text_32180690f7102bc32b26fb67e4e9c1fd.txt,32180690f7102bc32b26fb67e4e9c1fd,英国将从2035年起禁售燃油车 比原计划提前5年,http://m.xny365.com/25-0-35067-1.html,"英国将从2035年起禁售燃油车 比原计划提前5年,纯电动汽车 混合动力 纯电动 排放",2020年02月05日关于英国将从2035年起禁售燃油车 比原计划提前5年的最新消息：据路透社报道，英国政府计划在2035年前禁止销售所有搭载汽油和柴油发动机的汽车，包括混合动力车和插电式混合动力车，这比之前的计划提前了5年。英国首相鲍里斯?约翰逊（Boris Jo英国将从2035年起禁售燃油车 比原计划提前5年,,,2020/2/5,2020,xny365.com,新能源汽车,575.0,,,,zh,英国,,
